WC,,49500
WCC,,24300
WCI,,380000
WCN,,199200
WCS,2.66,136300
WDC,,3276100
WDR,2.81,174000
WEA,8.59,15300
WEC,3.14,438500
WECPRA,,
WEG,7.56,39700
WEH,,10400
WEN,0.87,927700
WES,2.68,7900
WESWI,,
WFC,2.56,5883400
WFCPRB,,
WFR,,217800
WFT,,1058900
WGL,4.79,112600
WGO,0.66,801100
WGR,0.61,260300
WGRPRA,,
WH,,
WHC,,28400
WHG,0.59,5200
WHR,2.53,604900
WHX,,5500
WHXPR,,
WHXPRB,,
WIN,1.49,961500
WL,3.57,148200
WLM,3.33,132600
WLP,,2546400
WLS,,6800
WLT,1.25,48600
WLV,,30500
WM,3.18,3733000
WMB,0.74,2418500
WMBPRI,,
WMI,0.05,1708000
WMK,3.46,12700
WMO,3.13,78100
WMS,,42300
WMT,0.66,8849200
WNAPR,,
WNC,0.54,144600
WND,,
WNI,,1500
WON,,429600
WOR,5.12,589400
WPC,6.53,28100
WPD,6.53,24500
WPF,6.55,8100
WPI,,1464800
WPO,0.80,9400
WPS,5.29,87900
WPSPRA,,
WR,5.87,285000
WRC,,130300
WRCPR,,
WRE,5.16,77500
WRI,5.82,65000
WRIPRA,,
WRIPRC,,
WRPRA,,
WRPRB,,
WRS,5.56,31800
WSF,6.53,54600
WSM,,2606200
WSO,1.07,33500
WST,3.95,23900
WTM,,
WTS,1.48,26700
WTU,8.72,24300
WTW,,544000
WW,,77000
WWE,,6300
WWW,1.32,323000
WWY,1.52,586300
WXH,8.57,39400
WXHPRA,,
WXS,,
WY,3.27,893100
WYE,2.60,5521400
WYEPR,,
WZR,,5600
X,1.69,2207600
XAA,6.46,11100
XCH,7.62,22100
XCT,10.29,126000
XEC,,106000
XEL,5.80,1170700
XELPRA,,
XELPRB,,
XELPRC,,
XELPRD,,
XELPRE,,
XELPRG,,
XFA,3.36,1100
XFB,8.03,1600
XFD,6.27,800
XFE,11.49,5800
XFH,8.23,4000
XFJ,5.06,4000
XFK,3.73,1100
XFL,2.39,3000
XFP,1.28,6600
XFR,1.56,0
XGM,7.34,40800
XJT,,500600
XKA,6.91,3000
XKC,9.94,3400
XKD,10.00,2100
XKE,8.43,3200
XKI,8.70,3700
XKJ,7.24,2100
XKK,11.94,19200
XKM,9.73,1300
XKN,8.48,300
XKO,7.17,0
XKP,8.13,1100
XKR,11.43,3700
XKS,7.22,1200
XKX,7.65,4000
XKY,6.32,10200
XNR,,13700
XOM,2.64,8858200
XPP,7.80,7100
XRX,,8021500
XSS,9.62,800
XTO,0.21,806200
XWM,,
Y,,2500
YCC,,77200
YCT,8.07,2500
YRK,2.79,161900
YUM,,1043300
Z,,
ZAP,,2300
ZBPRB,,
ZF,10.56,74800
ZIF,12.33,33600
ZLC,,169200
ZMH,,1142600
ZNT,4.33,63100
ZQK,,214100
ZTR,9.81,178800
