WCS,2.63,11813700
WDC,,2915000
WDR,2.72,381400
WEA,9.76,26700
WEC,3.20,172600
WECPRA,,
WEG,7.89,31100
WEH,,200
WEN,0.83,563800
WES,2.12,35400
WESWI,,
WFC,2.37,6433000
WFCPRB,,
WFR,,50400
WFT,,2145200
WGL,5.26,130600
WGO,0.53,282200
WGR,0.58,219300
WGRPRA,,
WH,,
WHC,,14700
WHG,0.53,4600
WHR,2.44,461100
WHX,,13200
WHXPR,,
WHXPRB,,
WIN,1.23,267200
WL,3.27,462000
WLM,2.73,67400
WLP,,2204600
WLS,,6300
WLT,1.11,35500
WLV,,3100
WM,3.12,3359000
WMB,0.98,13133300
WMBPRI,,
WMI,0.04,1176400
WMK,3.47,5400
WMO,3.09,74000
WMS,,175100
WMT,0.60,8661700
WNAPR,,
WNC,0.44,43600
WND,,
WNI,,30800
WON,,226500
WOR,4.20,306300
WPC,6.87,28300
WPD,6.56,19100
WPF,6.53,8200
WPI,,2044500
WPO,0.80,6400
WPS,5.54,120700
WPSPRA,,
WR,10.73,560300
WRC,,105300
WRCPR,,
WRE,5.78,56900
WRI,6.12,143000
WRIPRA,,
WRIPRC,,
WRPRA,,
WRPRB,,
WRS,4.79,4600
WSF,6.58,78300
WSM,,2193000
WSO,0.97,36600
WST,3.56,13600
WTM,0.31,7400
WTS,1.60,27600
WTU,12.58,25100
WTW,,245900
WW,,143900
WWE,,68000
WWW,1.19,103700
WWY,1.44,593300
WXH,7.44,124300
WXHPRA,,
WXS,14.29,50800
WY,3.05,844800
WYE,2.52,5036500
WYEPR,,
WZR,,30700
X,1.16,1530700
XAA,6.54,2100
XCH,7.89,28600
XCT,10.51,27300
XEC,,207300
XEL,6.15,1246700
XELPRA,,
XELPRB,,
XELPRC,,
XELPRD,,
XELPRE,,
XELPRG,,
XFA,3.39,1000
XFB,8.21,1800
XFD,6.41,12500
XFE,3.80,4300
XFH,2.39,10000
XFJ,10.71,14100
XFK,3.76,100
XFL,2.45,2800
XFP,1.31,2500
XFR,1.53,1000
XGM,7.14,46100
XJT,,313000
XKA,7.22,200
XKC,10.13,5800
XKD,9.93,1500
XKE,8.96,0
XKI,8.79,9200
XKJ,7.40,2500
XKK,10.06,6700
XKM,10.99,0
XKN,7.74,400
XKO,7.35,0
XKP,8.61,1600
XKR,10.42,1700
XKS,7.32,1000
XKX,7.49,3000
XKY,2.45,3900
XNR,,34500
XOM,2.65,10826900
XPP,7.71,500
XRX,,3308000
XSS,9.65,4200
XTO,0.16,416100
XWM,,
Y,,200
YCC,,131600
YCT,8.02,19700
YRK,2.39,117300
YUM,,1382400
Z,1.14,608800
ZAP,,5100
ZBPRB,,
ZF,11.09,101400
ZIF,12.78,10900
ZLC,,154600
ZMH,,1174200
ZNT,4.65,109200
ZQK,,135900
ZTR,10.23,78400
